YEAR,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-2011,Clergy,,1860,11.3,,,22.76,47350,7,8.18,14.5,20.46,29.72,38.8,17010,30160,42550,61820,80710,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-2021,"Directors, religious activities and education",,720,9.5,,,17.85,37120,7.3,9.73,12.57,15.71,20.46,30.29,20240,26140,32670,42560,63010,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",21-2099,"Religious workers, all other",,**,**,,,15.95,33180,6.9,11.72,12.44,13.58,15.16,26.12,24370,25870,28250,31530,54320,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",23-0000,Legal occupations,major,5980,5.7,,,36.76,76460,2.9,16.48,21.47,32.57,48.3,61.92,34280,44670,67740,100460,128800,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",23-1011,Lawyers,,3160,7.6,,,46.62,96970,3.1,21.65,32.16,44.97,56.79,#,45030,66890,93550,118120,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",23-1021,"Administrative law judges, adjudicators, and hearing officers",,150,0,,,33.16,68970,2.2,17.25,19.77,27.73,40.32,57.82,35880,41110,57680,83870,120270,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",23-1022,"Arbitrators, mediators, and conciliators",,120,48.7,,,34.14,71020,10,20.73,24.43,36.47,43.25,50.76,43120,50820,75860,89970,105590,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",23-1023,"Judges, magistrate judges, and magistrates",,150,0.6,,,47.88,99580,1.8,31.78,42.52,48.3,57.04,62.93,66100,88450,100460,118640,130890,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",23-2011,Paralegals and legal assistants,,1360,12.6,,,21.71,45150,3,14.25,16.57,21.17,26.38,30.29,29650,34470,44030,54870,63000,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",23-2092,Law clerks,,100,20.3,,,20.09,41780,7,11.34,15.04,18.49,24.97,31.82,23590,31270,38450,51940,66190,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",23-2093,"Title examiners, abstractors, and searchers",,660,38.8,,,26.73,55600,13.6,12.06,16.14,27.22,36.44,42.9,25090,33570,56610,75790,89230,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",23-2099,"Legal support workers, all other",,210,12.7,,,24.63,51240,2.6,17.08,19.85,23.16,27.88,33.67,35520,41300,48170,57990,70030,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-0000,"Education, training, and library occupations",major,56950,1.8,,,21.41,44530,1.9,10.35,13.85,19.43,26.85,34.34,21530,28810,40410,55850,71430,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1011,"Business teachers, postsecondary",,240,10.9,,,*,79510,2.5,*,*,*,*,*,38170,52320,78760,104470,124850,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1021,"Computer science teachers, postsecondary",,190,8.9,,,*,87940,5.7,*,*,*,*,*,40260,58430,92230,114540,128760,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1022,"Mathematical science teachers, postsecondary",,260,6.6,,,*,74030,4.4,*,*,*,*,*,34750,45000,73070,104000,120100,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1032,"Engineering teachers, postsecondary",,120,14.3,,,*,94160,4.2,*,*,*,*,*,51840,70850,92790,115710,138650,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1042,"Biological science teachers, postsecondary",,220,6.8,,,*,77770,2.7,*,*,*,*,*,38890,55330,75410,95100,118000,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1051,"Atmospheric, earth, marine, and space sciences teachers, postsecondary",,40,2.2,,,*,61540,2.1,*,*,*,*,*,26500,35290,58380,84750,110500,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1052,"Chemistry teachers, postsecondary",,100,9.9,,,*,73690,2.2,*,*,*,*,*,39180,51550,72370,95030,115580,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1054,"Physics teachers, postsecondary",,60,13.1,,,*,75870,3.1,*,*,*,*,*,46440,56190,75000,94520,114560,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1061,"Anthropology and archeology teachers, postsecondary",,30,13.3,,,*,82500,6.6,*,*,*,*,*,43600,56310,83230,112780,123620,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1063,"Economics teachers, postsecondary",,60,9.4,,,*,80290,3.2,*,*,*,*,*,40080,54660,77350,108860,121690,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1065,"Political science teachers, postsecondary",,70,7.3,,,*,70050,3.3,*,*,*,*,*,34220,46730,62090,92230,117690,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1066,"Psychology teachers, postsecondary",,210,10.6,,,*,75060,3.7,*,*,*,*,*,36940,49790,69540,104300,121460,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1067,"Sociology teachers, postsecondary",,80,10.1,,,*,73770,4.3,*,*,*,*,*,35220,50300,66210,96590,119130,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1069,"Social sciences teachers, postsecondary, all other",,30,26.5,,,*,69610,6.4,*,*,*,*,*,40540,49270,57040,72180,135600,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1081,"Education teachers, postsecondary",,260,15.3,,,*,61450,1.9,*,*,*,*,*,38140,45360,58140,74080,92920,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1111,"Criminal justice and law enforcement teachers, postsecondary",,40,0,,,*,65120,1.4,*,*,*,*,*,32610,41590,62080,85200,100500,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1113,"Social work teachers, postsecondary",,30,8.4,,,*,63560,3.4,*,*,*,*,*,37680,45780,64470,73500,96990,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1121,"Art, drama, and music teachers, postsecondary",,400,7.1,,,*,62740,3.1,*,*,*,*,*,31750,42950,63640,79150,95590,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1122,"Communications teachers, postsecondary",,80,17.5,,,*,68230,3.8,*,*,*,*,*,37190,45620,62520,88510,113070,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1123,"English language and literature teachers, postsecondary",,360,4.3,,,*,77740,7.6,*,*,*,*,*,33070,47360,76700,107650,127950,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1124,"Foreign language and literature teachers, postsecondary",,130,9.1,,,*,66880,3.2,*,*,*,*,*,31870,41240,62020,92180,113710,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1125,"History teachers, postsecondary",,100,9.8,,,*,69780,2.4,*,*,*,*,*,36110,48070,67120,89000,114380,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1126,"Philosophy and religion teachers, postsecondary",,210,31.7,,,*,52030,3.1,*,*,*,*,*,32710,37870,46700,58250,84770,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1193,"Recreation and fitness studies teachers, postsecondary",,160,15.3,,,*,53920,1.9,*,*,*,*,*,29630,34040,48210,72910,86050,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-1194,"Vocational education teachers, postsecondary",,1010,11,,,23.84,49590,5.4,13.86,16.5,21.15,26.93,41.97,28830,34320,43980,56000,87290,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-2011,"Preschool teachers, except special education",,3240,16.1,,,12.11,25190,3.7,8.52,9.65,10.98,13.66,17.68,17720,20060,22840,28410,36780,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-2012,"Kindergarten teachers, except special education",,1360,12.4,,,*,42090,1.9,*,*,*,*,*,25410,30280,40150,52380,62970,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-2021,"Elementary school teachers, except special education",,11120,4.2,,,*,47790,1.4,*,*,*,*,*,32430,38220,46430,57680,66730,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-2022,"Middle school teachers, except special and vocational education",,4450,7.7,,,*,48500,0.8,*,*,*,*,*,33940,39300,46790,57400,65880,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-2023,"Vocational education teachers, middle school",,50,30.1,,,*,47680,5.1,*,*,*,*,*,32690,37110,46640,57810,64520,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-2031,"Secondary school teachers, except special and vocational education",,5780,3.8,,,*,49940,0.8,*,*,*,*,*,34410,40170,48380,60020,69650,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-2032,"Vocational education teachers, secondary school",,340,1.8,,,*,53130,1.4,*,*,*,*,*,38030,45040,53080,61290,69820,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-2041,"Special education teachers, preschool, kindergarten, and elementary school",,1210,6.7,,,*,50650,1,*,*,*,*,*,35530,41060,49450,60230,69540,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-2042,"Special education teachers, middle school",,480,8.8,,,*,51200,1.1,*,*,*,*,*,36110,41960,50380,59560,69940,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-2043,"Special education teachers, secondary school",,760,5.1,,,*,50680,0.9,*,*,*,*,*,34980,40350,48970,60970,70460,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-3011,"Adult literacy, remedial education, and GED teachers and instructors",,500,17.1,,,19.35,40250,4.2,11.8,13.47,16.76,21.73,29.99,24550,28010,34850,45190,62380,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-3021,Self-enrichment education teachers,,1040,18.9,,,19.27,40090,7.3,9.98,12.24,15.9,24.9,34.6,20760,25460,33080,51800,71980,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-3099,"Teachers and instructors, all other",,3670,11,,,*,38470,3.6,*,*,*,*,*,24180,28410,34200,42300,60540,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-4012,Curators,,30,26.4,,,22.8,47420,12.7,15.5,16.91,20.33,23.58,26.93,32250,35160,42290,49040,56020,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-4013,Museum technicians and conservators,,30,37.8,,,14.2,29530,6.9,9.5,11.17,13.47,16.57,19.59,19750,23240,28010,34470,40740,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-4021,Librarians,,920,3.2,,,26.17,54440,1.1,17.08,21.62,26.19,30.77,35.53,35520,44970,54480,64000,73900,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-4031,Library technicians,,640,3.9,,,16.95,35250,1,12.56,14.4,16.73,19.77,22.01,26120,29950,34800,41120,45770,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-9011,Audio-visual collections specialists,,40,10,,,18.92,39350,7.3,11.16,13.68,17.55,23.15,29.6,23200,28450,36500,48150,61560,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-9021,Farm and home management advisors,,40,21.6,,,25.09,52190,2.1,17.69,21.24,25.11,28.75,33.66,36790,44180,52240,59810,70010,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-9031,Instructional coordinators,,810,7.7,,,28.84,60000,1.9,17.93,22.11,28.12,34.47,43.14,37300,45980,58490,71690,89740,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",25-9041,Teacher assistants,,10180,3.5,,,*,25770,1,*,*,*,*,*,17730,21270,25800,29730,34450,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-0000,"Arts, design, entertainment, sports, and media occupations",major,13500,3.8,,,21.99,45740,1.9,9.92,13.44,19.45,27.12,36.41,20640,27960,40450,56410,75730,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-1011,Art directors,,240,12.1,,,36.6,76140,5.2,20.35,28.26,34.16,43.83,56.72,42330,58780,71050,91160,117980,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-1012,Craft artists,,40,42.4,,,13.03,27100,8.2,8.33,9.66,12.12,14.26,20.52,17330,20090,25210,29670,42690,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-1013,"Fine artists, including painters, sculptors, and illustrators",,160,18,,,24.43,50820,4.5,13.8,16.44,20.74,30.19,41.67,28710,34200,43150,62790,86680,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-1014,Multi-media artists and animators,,240,31.4,,,30.62,63680,3.8,17.68,24.11,31.99,36.34,43.04,36780,50150,66540,75590,89530,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-1019,"Artists and related workers, all other",,50,9.8,,,22.07,45910,4.5,11.99,15.89,21.87,26.19,33.1,24930,33050,45500,54480,68840,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-1021,Commercial and industrial designers,,160,16.9,,,25.61,53260,3.9,15.8,19.05,23.94,31.2,38.78,32850,39620,49800,64900,80660,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-1022,Fashion designers,,200,34.8,,,32.01,66590,6.2,14.8,20.45,28.25,45.4,53.96,30790,42540,58770,94420,112250,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-1023,Floral designers,,400,9.1,,,11.93,24810,3.7,8.83,9.79,11.5,13.58,15.39,18360,20360,23930,28240,32010,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-1024,Graphic designers,,1490,9,,,20.82,43300,1.8,13.34,15.89,19.73,24.39,30.26,27740,33050,41030,50730,62950,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-1025,Interior designers,,620,23.1,,,25.3,52610,16.2,11.19,15.78,20.73,25.96,39.38,23280,32830,43110,53990,81900,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-1026,Merchandise displayers and window trimmers,,910,21.1,,,13.26,27590,2,9.62,10.98,12.6,14.57,18.26,20010,22840,26200,30310,37980,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-1027,Set and exhibit designers,,60,15.3,,,26.05,54190,7.5,13.07,15.33,26.49,30.63,38.9,27180,31880,55110,63720,80910,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-2011,Actors,,40,44.8,,,11.52,*,6.7,7.83,8.48,10.66,13.57,16.82,*,*,*,*,*,,TRUE
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-2012,Producers and directors,,510,9,,,27.75,57720,6.6,13.63,16.67,21.84,32.64,48.56,28360,34680,45430,67890,101010,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-2022,Coaches and scouts,,1550,12.9,,,*,34540,5.2,*,*,*,*,*,17710,20810,28910,43840,58740,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-2023,"Umpires, referees, and other sports officials",,**,**,,,*,23080,3.5,*,*,*,*,*,16500,17840,22960,27680,30330,TRUE,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-2032,Choreographers,,30,39.9,,,20.22,42060,14.4,10.17,14.67,19.72,22.34,37.4,21150,30510,41020,46470,77800,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-2041,Music directors and composers,,240,12.3,,,23.22,48300,7.7,14.65,16.33,19.22,27.37,40.55,30470,33960,39980,56930,84350,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-2042,Musicians and singers,,410,15.1,,,28.45,*,9.7,17.45,19.33,21.96,36.47,53.07,*,*,*,*,*,,TRUE
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-2099,"Entertainers and performers, sports and related workers, all other",,150,33.1,,,22.7,*,9.6,10.97,13.47,21.71,30.58,36.22,*,*,*,*,*,,TRUE
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-3011,Radio and television announcers,,120,28.6,,,25.41,52850,7.2,11.63,14.5,21.07,31.45,37.89,24190,30170,43820,65410,78800,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-3012,Public address system and other announcers,,**,**,,,14.83,30850,18.1,9.17,9.67,10.51,13.98,18.19,19080,20120,21860,29080,37840,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-3022,Reporters and correspondents,,340,20,,,23.85,49600,7.6,11.2,13.79,19.63,29.13,47.23,23300,28690,40830,60590,98250,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-3031,Public relations specialists,,1240,8.1,,,24.4,50760,3.7,14.37,17.23,22.7,28.59,36.88,29900,35840,47210,59470,76710,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-3041,Editors,,590,12.9,,,24.78,51550,3.1,14.84,18.38,22.48,28.05,38.77,30860,38220,46760,58350,80650,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-3042,Technical writers,,490,13.5,,,31.15,64780,2.8,19.61,24.64,31.88,37.74,43.89,40780,51250,66300,78500,91290,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-3043,Writers and authors,,450,12.1,,,25.91,53880,4.1,16.01,19.91,24.3,29.42,38.37,33290,41410,50550,61200,79800,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-3091,Interpreters and translators,,470,29,,,21.86,45480,7.3,11.85,15.49,21.66,28.86,32.97,24650,32220,45050,60030,68580,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-3099,"Media and communication workers, all other",,210,24,,,18.6,38700,6.1,10.12,12.43,17.54,23.34,28.21,21040,25860,36480,48550,58670,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-4011,Audio and video equipment technicians,,380,15.5,,,20.5,42640,6.9,10.11,12.78,17.75,27.15,36.27,21030,26570,36920,56460,75440,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-4012,Broadcast technicians,,240,18.2,,,14.37,29890,4.4,8.58,9.76,12.64,17.26,24.82,17840,20310,26290,35910,51620,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-4014,Sound engineering technicians,,50,24.1,,,24.87,51730,8.7,14.93,19.07,22.46,27.92,34.54,31050,39660,46720,58070,71840,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-4021,Photographers,,460,19.1,,,14.93,31050,6.5,8.05,8.87,11.57,19.16,28.51,16750,18450,24060,39840,59300,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-4031,"Camera operators, television, video, and motion picture",,130,20.4,,,23.87,49640,4.3,14.28,18.28,25.2,27.94,29.8,29690,38010,52410,58110,61980,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-4032,Film and video editors,,110,39.5,,,24.99,51980,7.5,15.2,19.3,22.19,30.17,34.81,31610,40140,46150,62750,72410,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",27-4099,"Media and communication equipment workers, all other",,80,27.1,,,22.19,46160,3.7,9.52,10.98,22.69,28.5,36.14,19790,22840,47200,59280,75160,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-0000,Healthcare practitioners and technical occupations,major,44090,4,,,34.85,72500,2.4,16.17,22.19,30.2,37.63,63.01,33640,46150,62810,78260,131060,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1011,Chiropractors,,190,32.2,,,25.15,52310,10.1,15.56,16.83,23.15,31.85,43.07,32370,35000,48160,66240,89580,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1021,"Dentists, general",,650,26.9,,,64.06,133240,11.2,21,40.62,63.08,#,#,43680,84500,131210,#,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1031,Dietitians and nutritionists,,220,4.9,,,24.45,50860,1.7,16.62,20.79,24.78,28.11,32.84,34560,43250,51550,58470,68310,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1041,Optometrists,,260,31.9,,,38.64,80380,5.6,22.52,29.87,40.72,45.5,52.37,46830,62120,84700,94640,108920,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1051,Pharmacists,,1800,6.3,,,45.37,94370,0.9,35.88,41.53,46.89,52.44,56.76,74640,86370,97540,109070,118060,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1061,Anesthesiologists,,500,46.4,,,#,#,*,#,#,#,#,#,#,#,#,#,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1062,Family and general practitioners,,670,46,,,76.6,159330,5.2,49.07,59.06,#,#,#,102060,122830,#,#,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1063,"Internists, general",,540,18.9,,,82.49,171570,5.6,59.74,66.55,#,#,#,124250,138420,#,#,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1064,Obstetricians and gynecologists,,260,22.3,,,89.76,186700,5.7,60.2,#,#,#,#,125220,#,#,#,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1065,"Pediatricians, general",,260,17.4,,,78.9,164110,5.2,51.27,63.19,#,#,#,106640,131440,#,#,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1066,Psychiatrists,,130,11.7,,,83.25,173150,7.1,55.39,64.41,#,#,#,115200,133980,#,#,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1067,Surgeons,,360,20.6,,,74.14,154200,7.7,25.15,62.07,#,#,#,52320,129110,#,#,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1069,"Physicians and surgeons, all other",,2360,7.5,,,63.57,132220,8.9,19.97,24.38,63.64,#,#,41530,50710,132370,#,#,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1071,Physician assistants,,410,11,,,38.06,79170,2.1,28.76,32.54,37.5,43.85,49.5,59830,67690,78000,91200,102950,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1111,Registered nurses,,16960,6.4,,,31.62,65770,0.9,23.79,27.4,31.48,35.25,39.67,49480,56990,65480,73330,82520,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1121,Audiologists,,110,30.1,,,30.18,62770,3.7,22,25.25,31.86,35.74,38.13,45760,52520,66260,74340,79300,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1122,Occupational therapists,,630,14.5,,,28.84,59990,3.2,18.05,23.31,28.45,33.06,36.52,37540,48490,59180,68770,75970,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1123,Physical therapists,,1160,10.2,,,31.7,65930,3.5,24.21,26.81,30.52,35.08,41.33,50360,55770,63490,72960,85960,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1124,Radiation therapists,,80,9.2,,,36.22,75350,1.3,29.59,32.1,35.59,41,45.43,61550,66760,74030,85280,94500,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1125,Recreational therapists,,90,15.6,,,19.59,40740,5.3,11.78,13.71,18.53,25.69,29.4,24500,28520,38540,53440,61160,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1126,Respiratory therapists,,540,10.6,,,25.36,52750,1.5,20.11,23.18,25.57,27.82,30.5,41830,48210,53200,57860,63430,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1127,Speech-language pathologists,,480,13.8,,,29.96,62320,1.9,21.06,24.83,29.8,35.1,40.65,43800,51650,61980,73010,84550,,
2006,OR,38900,"Portland-Vancouver-Beaverton, OR-WA",29-1131,Veterinarians,,490,8.1,,,40.86,84990,6.9,22.75,27.61,34.86,53.81,67.53,47320,57430,72500,111910,140470,,
